ID,Product Name,Product Description,Price,Color
WSCD23218,Tiered Dress,Dyed Embroidered | Viscose Crepe,5990,BLACK
WSCT23213,Button Down Shirt,Printed | Viscose Crepe,4190,MULTI
WCKO22416,Oversized Sweatshirt,Printed Lycra Terry | Sweatshirt,2690,RED
WCWD23220,Raglan Tunic,Dyed | Crosshatch Poplin,3490,BLACK
WCWS23208,Peplum,Dyed Embroidered | Triblend,4490,RED
WCWT23226,Peplum,Printed | Premium Lawn,4190,BLUE
WCWT23227,Raglan Blouse,Printed Embroidered | Premium Lawn,4690,PINK
WCWS23207,Button Down Shirt,Dyed | Ripple Crinkle,3490,BLUE
WCWT23212,Button Down Shirt,Printed Embroidered | Crosshatch Poplin,4490,BLUE
WCWD23218,Drop Shoulder Button Down Shirt,Dyed | Ripple Crinkle,3490,PINK
WCWT23210,Button Down Shirt,Printed | Ripple Crinkle,3490,GREEN
WCKT23127,Polo Shirt,Yarn Dyed | Jacquard Jersey,3190,BLACK
WSCD23229,Batwing Button Down Tunic,Dyed | Heavy Georgette,4490,GREEN
WSCT23115,Classic Button Down Shirt,Printed | Viscose Cottel,3190,PURPLE
WCKT23275,Basic Camisole,Dyed | Lycra Jersey,990,BEIGE
WCWD23215,Belted Shirt Dress,Printed | Ripple Crinkle,5990,BLUE
WCWD23217,Belted A Line Dress,Dyed Embroidered | Triblend,6990,BLACK
WCWD23214,Belted Shirt Dress,Printed | Ripple Crinkle,5990,BLUE
WCWD23216,Tiered Dress,Printed Embroidered | Crosshatch Poplin,6990,OFF-WHITE
WCKD23105B,Low Tiered Dress,Printed | Lycra Jersey,3690,MULTI
WCKB23212,Balloon Trousers,Dyed | Lycra Jersey,2790,WHITE
WCWB23208,Straight Trousers,Dyed | Stretch Twill,2990,BEIGE
WCWB23207B,Culottes,Dyed | Stretch Twill,3190,OFF-WHITE
WSCD23235B,Straight Trousers,Dyed | Ripple Polyester,4490,BLACK
WSCT23219B,Flared Pants,Dyed | Pleated Georgette,3690,PINK
WCWB22416,Mid-Rise Skinny Jeans,Mid Blue Wash Stretch Denim,3490,BLUE
WCWB22415,High-Rise Skinny Jeans,Light Blue Wash Stretch Denim,3690,BLUE
WCWB22411,High-Rise Skinny Jeans,Dark Blue Wash Stretch Denim,3690,BLUE
WCWB22418,High-Rise Bootcut Jeans,Black Stretch Denim,3990,BLACK
WCWB22417,Mid-Rise Skinny Jeans,Black Stretch Denim,3490,BLACK
WCWB22412,Mid-Rise Bootcut Jeans,Light Blue Wash Stretch Denim,3990,BLUE
WCWB22414E,Tiered Skirt,Skirt,6490,WHITE
EST22481,Classic Kurta,Dyed Embroidered | Marina Herringbone,6490,BROWN
EEO22438,Drop Shoulder,Printed | Corduroy,5990,MULTI
EET22436,Classic Kameez,Printed | Corduroy,4990,MULTI
EEO22480,Classic Kameez,Yarn Dyed Embroidered | Denim,5490,BLUE
ECT22405KN,Flared Kameez,Printed | Khaddi Net,6990,PURPLE
ECT22408KN,Classic Kurta,Printed | Khaddi Net,7490,BLUE
ECT22412KN,Classic Kameez,Dyed Embroidered | Khaddi Net,14990,WHITE
ECT22406KN,Flared Kameez,Printed | Khaddi Net,6990,BEIGE
ECT22410KN,Classic Kurta,Printed | Khaddi Net,7990,LILAC
EST22491,Classic Kameez,Dyed Embroidered | Cambric,7490,BLACK
ECT22407KN,Classic Kameez,Printed | Khaddi Net,7490,BLACK
EST23179,Drop Shoulder,Dyed Embroidered | Dobby,8990,PINK
EET23274,Contemporary Kameez,Yarn Dyed | Cotton Polyester Broshia Jacquard,4490,RED
ESB23157,Straight Pants,Dyed Embroidered | Dobby,2490,ORANGE
EST23186,Flared Kameez,Printed Embroidered | Dull Raw Silk,5490,MULTI
EST23188,Flared Kameez,Printed Embroidered | Dull Raw Silk,5990,MULTI
ESB23144B,Narrow Culottes,Dyed Embroidered | Dull Raw Silk,2490,BLUE
EST23172,Classic Kurta,Dyed Embroidered | Dull Raw Silk,8490,BLUE
EST23166,Flared Kameez,Printed Embroidered | Cotton Cottel,4990,MULTI
EEB23244,Narrow Culottes,Yarn Dyed | Cotton Polyester Broshia Jacquard,1990,RED
ESB23222,Narrow Culottes,Yarn Dyed Embroidered | Cotton Polyester Broshia Jacquard,2690,GREEN
EST23176,Classic Kurta,Dyed Embroidered | Cambric,6990,PURPLE
EST23232,Classic Kurta,Yarn Dyed Embroidered | Cotton Polyester Broshia Jacquard,6490,GREEN
EET23347,Kali Kurta,Dyed Embroidered | Dobby,3490,BLUE
EET23349T,Kali Kurta,Dyed | Dobby,2990,OFF-WHITE
EET23348T,Classic Kameez,Dyed | Dobby,2990,PINK
EET23339,Contemporary Kameez,Printed | Cambric,2690,BLUE
EET23336,Classic Kameez,Printed | Cotton Viscose,2990,MULTI
EET23338,Classic Kameez,Printed | Cotton Viscose,2990,RED
EET23346T,Classic Kurta,Dyed | Dobby,2990,YELLOW
EET231186,Kali Kurta,Printed | Cambric,2190,MULTI
EET23345,Classic Kurta,Printed | Cambric,2990,MULTI
EET23346,Kali Kurta,Dyed Embroidered | Dobby,3490,YELLOW
EET23340,Classic Kameez,Printed | Cambric,2690,PINK
EET23350,Classic Kameez,Dyed Embroidered | Dobby,3490,BLUE
ALA230802,Fabrics 3 Piece Suit,Printed | Top Bottoms Dupatta,4190,PURPLE
BLA230804,Fabrics 3 Piece Suit,Printed Embroidered | Top Bottoms Dupatta,4590,YELLOW
ALA230801,Fabrics 3 Piece Suit,Printed | Top Bottoms Dupatta,4190,YELLOW
LLA230801,Fabrics 2 Piece,Printed | Top Dupatta,3190,GREEN
BLA230803,Fabrics 3 Piece Suit,Printed Embroidered | Top Bottoms Dupatta,5190,MAROON
ALA230828,Fabrics 3 Piece Suit,Printed | Top Bottoms Dupatta,4190,BLACK
ALA230827,Fabrics 3 Piece Suit,Printed | Top Bottoms Dupatta,4190,GREEN
LLA230802,Fabrics 2 Piece,Printed | Top Dupatta,3190,OFF-WHITE
